,Company Name,Job Title,Salaries Reported,Location,Salary,,,
2678,Facex,Machine Learning Engineer,1,Pune,2,,,
2679,Collotech,Machine Learning Engineer,1,Pune,490000,,,
2680,Quadridge Technologies,Machine Learning Engineer,1,Pune,41648,,,
2681,Aikon Labs,Machine Learning Engineer,1,Pune,314473,,,
2682,Quidich Innovation Labs,Machine Learning Engineer,1,Pune,12059,,,
2683,Rahul Marian,Machine Learning Engineer,1,Pune,61,,,
2684,Aikon Technologies,Machine Learning Engineer,1,Pune,39309,,,
2685,Persistent Systems Senior,Machine Learning Engineer,1,Pune,739061,,,
2686,Intercontinental Exchange Senior,Machine Learning Engineer,1,Pune,2071942,,,
2687,ICE Mortgage Technology Senior,Machine Learning Engineer,1,Pune,400,,,
2688,Winfostar Technology Senior,Machine Learning Engineer,1,Pune,492393,,,
2689,PwC Machine Learning,Machine Learning Engineer,1,Pune,5000,,,
2690,Coriolis Technologies,Machine Learning Engineer,1,Pune,16078,,,
2691,Sciffer Analytics,Machine Learning Engineer,1,Pune,96000,,,
2692,Exa Mobility,Machine Learning Engineer,1,Pune,20859,,,
2693,Analyticscosm Machine Learning,Machine Learning Engineer,1,Pune,14681,,,
2694,ThinkBumblebee Analytics,Machine Learning Software Engineer,1,Pune,1397347,,,
2695,iNeuron Junior,Machine Learning Engineer,1,Pune,36259,,,
2696,HSBC,Software Engineer - Machine Learning,1,Pune,1521236,,,
2697,,Machine Learning Engineer/Data Scientist,1,Pune,6,,,
2698,First Student Data Scientist,Data Analyst,,Pune,53,,,
2699,Extend Future,Machine Learning Consultant,1,Pune,186475,,,
2700,Tata Consultancy Services,Machine Learning Engineer,7,Hyderabad,732477,,,
2701,FactSet,Machine Learning Engineer,7,Hyderabad,1746411,,,
2702,Phenom,Machine Learning Engineer,5,Hyderabad,693,,,
2703,Accenture,Machine Learning Engineer,3,Hyderabad,1154890,,,
2704,AppliedAICourse,Machine Learning Engineer,3,Hyderabad,569784,,,
2705,DeepEdge,Machine Learning Engineer,3,Hyderabad,880000,,,
2706,Amazon,Machine Learning Engineer,2,Hyderabad,85843,,,
2707,DONE by NONE,Machine Learning Engineer,2,Hyderabad,68347,,,
2708,Aviso,Machine Learning Engineer,2,Hyderabad,100905,,,
2709,CognitiveScale,Machine Learning Engineer,2,Hyderabad,1913450,,,
2710,Quixy,Machine Learning Engineer,2,Hyderabad,921650,,,
2711,Avantari Technologies,Machine Learning Engineer,2,Hyderabad,587852,,,
2712,Vrinda Techapps,Machine Learning Engineer,2,Hyderabad,204841,,,
2713,Infosys,Machine Learning Engineer,1,Hyderabad,8,,,
2714,Cognizant Technology Solutions,Machine Learning Engineer,1,Hyderabad,56825,,,
2715,Deloitte,Machine Learning Engineer,1,Hyderabad,2320643,,,
2716,Fresher,Machine Learning Engineer,1,Hyderabad,20180,,,
2717,Microsoft,Machine Learning Engineer,1,Hyderabad,371,,,
2718,Wipro Technologies,Machine Learning Engineer,1,Hyderabad,30245,,,
2719,GlobalLogic,Machine Learning Engineer,1,Hyderabad,158103,,,
2720,Self Opportunity,Machine Learning Engineer,1,Hyderabad,25899,,,
2721,ValueLabs,Machine Learning Engineer,1,Hyderabad,1762835,,,
2722,Meta,Machine Learning Engineer,1,Hyderabad,3017,,,
2723,BITS,Machine Learning Engineer,1,Hyderabad,35,,,
2724,Pavan,Machine Learning Engineer,1,Hyderabad,51923,,,
2725,MTX Group,Machine Learning Engineer,1,Hyderabad,3567037,,,
2726,Monocept,Machine Learning Engineer,1,Hyderabad,421351,,,
2727,Jocata,Machine Learning Engineer,1,Hyderabad,702908,,,
2728,iNeuron,Machine Learning Engineer,1,Hyderabad,5,,,
2729,mroads,Machine Learning Engineer,1,Hyderabad,2239989,,,
2730,Solugenix Corporation,Machine Learning Engineer,1,Hyderabad,279672,,,
2731,Globex Digital Solutions,Machine Learning Engineer,1,Hyderabad,1343603,,,
2732,InfoLogitech,Machine Learning Engineer,1,Hyderabad,85991,,,
2733,Compass,Machine Learning Engineer,1,Hyderabad,2269647,,,
2734,Meeami Technologies,Machine Learning Engineer,1,Hyderabad,1864748,,,
2735,XYZ Innovations,Machine Learning Engineer,1,Hyderabad,1049129,,,
2736,SmartCow,Machine Learning Engineer,1,Hyderabad,500,,,
2737,Sysark,Machine Learning Engineer,1,Hyderabad,696829,,,
2738,Metagogy Learning Systems,Machine Learning Engineer,1,Hyderabad,248633,,,
2739,ESK Technologies,Machine Learning Engineer,1,Hyderabad,919187,,,
2740,NumberMall,Machine Learning Engineer,1,Hyderabad,110826,,,
2741,Machine Learning,Machine Learning Engineer,1,Hyderabad,920000,,,
2742,Elite Unified Krips Consultants,Machine Learning Engineer,1,Hyderabad,208589,,,
2743,Payzello,Machine Learning Engineer,1,Hyderabad,25043,,,
2744,DigiQ Solutions,Machine Learning Engineer,1,Hyderabad,52,,,
2745,Control Structures,Machine Learning Engineer,1,Hyderabad,67,,,
2746,Resource Technologies,Machine Learning Engineer,1,Hyderabad,18286,,,
2747,Battu Mohit,Machine Learning Engineer,1,Hyderabad,683699,,,
2748,Ascentia.ai Solutions,Machine Learning Engineer,1,Hyderabad,302199,,,
2749,Aditi Software,Machine Learning Engineer,1,Hyderabad,469326,,,
2750,Mindboard,Machine Learning Engineer,1,Hyderabad,725327,,,
2751,Altius Equipments,Machine Learning Engineer,1,Hyderabad,31674,,,
2752,Govindarajan,Machine Learning Engineer,1,Hyderabad,43938,,,
2753,BizReach,Machine Learning Engineer,1,Hyderabad,98,,,
2754,Amazon,Machine Learning Data Associate,38,Hyderabad,275841,,,
2755,Amazon,Machine Learning Data Associate I,9,Hyderabad,258596,,,
2756,Amazon,Machine Learning Associate,6,Hyderabad,295114,,,
2757,Amazon,Machine Learning Data Associate II,5,Hyderabad,383213,,,
2758,Amazon,Machine Learning Engineer,4,Hyderabad,297469,,,
2759,Techolution,Associate Machine Learning Engineer,3,Hyderabad,464372,,,
2760,Amazon,Machine Learning Data Analyst,3,Hyderabad,61,,,
2761,CognitiveScale,Senior Machine Learning Engineer,1,Hyderabad,3110514,,,
2762,Snap2Insight,Senior Machine Learning Engineer,1,Hyderabad,1452000,,,
2763,Jio,Machine Learning Engineer,1,Hyderabad,26228,,,
2764,Synopsys,Machine Learning Engineer,1,Hyderabad,15,,,
2765,Broadridge,Machine Learning Engineer,1,Hyderabad,515000,,,
2766,Phenom,Machine Learning Engineer,1,Hyderabad,15644,,,
2767,MTX Group,Machine Learning Engineer,1,Hyderabad,60440,,,
2768,SAI Life Sciences,Machine Learning Engineer,1,Hyderabad,10360,,,
2769,Jocata,Machine Learning Engineer,1,Hyderabad,10073,,,
2770,Tableau Software,Machine Learning Engineer,1,Hyderabad,5,,,
2771,Innodatatics,Machine Learning Engineer,1,Hyderabad,27,,,
2772,Enixta Innovations,Machine Learning Engineer,1,Hyderabad,636784,,,
2773,Code Karo Yaaro,Machine Learning Engineer,1,Hyderabad,0,,,
2774,Azure Skynet,Machine Learning Engineer,1,Hyderabad,4144,,,
2775,Fusion Tech Process,Machine Learning Engineer,1,Hyderabad,5,,,
2776,Monsoon (India),Machine Learning Engineer,3,New Delhi,56,,,
2777,Tata Consultancy Services,Machine Learning Engineer,2,New Delhi,396478,,,
2778,Adobe,Machine Learning Engineer,2,New Delhi,25711,,,
2779,Samsung R&D Institute India - Noida,Machine Learning Engineer,2,New Delhi,1640000,,,
2780,wayForward,Machine Learning Engineer,2,New Delhi,845183,,,
2781,Navia Life Care,Machine Learning Engineer,2,New Delhi,40787,,,
2782,NewSpace Research and Technologies,Machine Learning Engineer,2,New Delhi,26115,,,
2783,RMgX,Machine Learning Engineer,2,New Delhi,550316,,,
2784,Mesh (CA),Machine Learning Engineer,2,New Delhi,100871,,,
2785,Kwantics,Machine Learning Engineer,2,New Delhi,664388,,,
2786,BYJU'S,Machine Learning Engineer,1,New Delhi,2219746,,,
2787,Ericsson-Worldwide,Machine Learning Engineer,1,New Delhi,46,,,
2788,FIS,Machine Learning Engineer,1,New Delhi,1136500,,,
2789,Adobe,Machine Learning Engineer,1,New Delhi,1336892,,,
2790,American Express,Machine Learning Engineer,1,New Delhi,1900443,,,
2791,Nagarro,Machine Learning Engineer,1,New Delhi,1460635,,,
2792,Optum,Machine Learning Engineer,1,New Delhi,51583,,,
2793,Delhivery,Machine Learning Engineer,1,New Delhi,27880,,,
2794,IIT Delhi,Machine Learning Engineer,1,New Delhi,20328,,,
2795,Daffodil Software,Machine Learning Engineer,1,New Delhi,515323,,,
2796,Gemini Solutions,Machine Learning Engineer,1,New Delhi,56,,,
2797,Proptiger,Machine Learning Engineer,1,New Delhi,1006818,,,
2798,Upwork,Machine Learning Engineer,1,New Delhi,39242,,,
2799,PeopleStrong Technologies,Machine Learning Engineer,1,New Delhi,240,,,
2800,GeeksForGeeks,Machine Learning Engineer,1,New Delhi,69,,,
2801,Mobile Programming,Machine Learning Engineer,1,New Delhi,30464,,,
2802,Mobility Quest,Machine Learning Engineer,1,New Delhi,2,,,
2803,Hike,Machine Learning Engineer,1,New Delhi,2518336,,,
2804,Innodata,Machine Learning Engineer,1,New Delhi,6,,,
2805,DreamOrbit Softech,Machine Learning Engineer,1,New Delhi,2612697,,,
2806,InfinityLabs,Machine Learning Engineer,1,New Delhi,671212,,,
2807,Smart Joules,Machine Learning Engineer,1,New Delhi,550793,,,
2808,Valiance Solutions,Machine Learning Engineer,1,New Delhi,80294,,,
2809,Quale Infotech,Machine Learning Engineer,1,New Delhi,17,,,
2810,Saviance Technologies,Machine Learning Engineer,1,New Delhi,649944,,,
2811,Ezappsolution,Machine Learning Engineer,1,New Delhi,364418,,,
2812,Greenlight Planet,Machine Learning Engineer,1,New Delhi,2876666,,,
2813,Blue Umbrella,Machine Learning Engineer,1,New Delhi,143041,,,
2814,Isourse Technologies,Machine Learning Engineer,1,New Delhi,412197,,,
2815,Liberin Technologies,Machine Learning Engineer,1,New Delhi,1,,,
2816,MyWays,Machine Learning Engineer,1,New Delhi,16589,,,
2817,Machani Group,Machine Learning Engineer,1,New Delhi,5,,,
2818,NimbusHire,Machine Learning Engineer,1,New Delhi,236,,,
2819,ArStudioz,Machine Learning Engineer,1,New Delhi,34095,,,
2820,Mechademy Engineering Solutions,Machine Learning Engineer,1,New Delhi,756731,,,
2821,Innovians Technologies,Machine Learning Engineer,1,New Delhi,5279,,,
2822,Sarvvid-AI,Machine Learning Engineer,1,New Delhi,7524,,,
2823,Nerd Geek Lab,Machine Learning Engineer,1,New Delhi,47,,,
2824,Hyber IT Services,Machine Learning Engineer,1,New Delhi,2,,,
2825,ManKiBaat,Machine Learning Engineer,1,New Delhi,10368,,,
2826,Vizrt,Machine Learning Engineer,1,New Delhi,88285,,,
2827,Nidhi Hospital,Machine Learning Engineer,1,New Delhi,26206,,,
2828,Musixspace,Machine Learning Engineer,1,New Delhi,244,,,
2829,Hackdev Technology,Machine Learning Engineer,1,New Delhi,7114,,,
2830,Pitney Bowes,Machine Learning Engineer,2,New Delhi,27077,,,
2831,Internity Foundation,Machine Learning Engineer,2,New Delhi,8570,,,
2832,Amazon,Machine Learning Data Associate II,,New Delhi,329439,,,
2833,Quantiphi Senior,Machine Learning Engineer,1,New Delhi,1748000,,,
2834,inVOID Senior,Machine Learning Engineer,1,New Delhi,373262,,,
2835,Amazon,Machine Learning Engineer,1,New Delhi,297324,,,
2836,Fresher,Machine Learning Engineer,1,New Delhi,18088,,,
2837,Snapdeal,Machine Learning Engineer,1,New Delhi,1210284,,,
2838,Tata Consultancy Services,Machine Learning Engineer,6,Mumbai,824909,,,
2839,Aureus Analytics,Machine Learning Engineer,4,Mumbai,1028702,,,
2840,Nones,Machine Learning Engineer,2,Mumbai,622422,,,
2841,Fynd,Machine Learning Engineer,2,Mumbai,1012128,,,
2842,Cere Labs,Machine Learning Engineer,2,Mumbai,302507,,,
2843,Biosense Technologies,Machine Learning Engineer,2,Mumbai,26792,,,
2844,Accenture,Machine Learning Engineer,1,Mumbai,981414,,,
2845,Capgemini,Machine Learning Engineer,1,Mumbai,95,,,
2846,Google,Machine Learning Engineer,1,Mumbai,705133,,,
2847,Mu Sigma,Machine Learning Engineer,1,Mumbai,671696,,,
2848,WhiteHat Jr,Machine Learning Engineer,1,Mumbai,353,,,
2849,DONE by NONE,Machine Learning Engineer,1,Mumbai,254524,,,
2850,Siemens,Machine Learning Engineer,1,Mumbai,55,,,
2851,Paytm,Machine Learning Engineer,1,Mumbai,1476237,,,
2852,Maxgen Technologies,Machine Learning Engineer,1,Mumbai,18742,,,
2853,Decimal Point Analytics,Machine Learning Engineer,1,Mumbai,507729,,,
2854,Powerweave,Machine Learning Engineer,1,Mumbai,688345,,,
2855,Anonymous,Machine Learning Engineer,1,Mumbai,57353,,,
2856,Idfy,Machine Learning Engineer,1,Mumbai,1189536,,,
2857,BridgeLabz Solutions,Machine Learning Engineer,1,Mumbai,2,,,
2858,Karza Technologies,Machine Learning Engineer,1,Mumbai,27897,,,
2859,Markelytics Solutions,Machine Learning Engineer,1,Mumbai,73971,,,
2860,Prashanth Projects,Machine Learning Engineer,1,Mumbai,5,,,
2861,Paramount Health Services(TPA) Pvt.,Machine Learning Engineer,1,Mumbai,343594,,,
2862,Direction Software Solutions,Machine Learning Engineer,1,Mumbai,1087770,,,
2863,iSchoolConnect,Machine Learning Engineer,1,Mumbai,1136717,,,
2864,The MediaHolic,Machine Learning Engineer,1,Mumbai,906601,,,
2865,theAsianparent,Machine Learning Engineer,1,Mumbai,95,,,
2866,itvedant,Machine Learning Engineer,1,Mumbai,36488,,,
2867,AB Innovative Software,Machine Learning Engineer,1,Mumbai,5,,,
2868,Mechademy Engineering Solutions,Machine Learning Engineer,1,Mumbai,749457,,,
2869,Drishti Tech,Machine Learning Engineer,1,Mumbai,8312,,,
2870,Tvarit,Machine Learning Engineer,1,Mumbai,38235,,,
2871,Priyanshu Plastic,Machine Learning Engineer,1,Mumbai,26,,,
2872,Diycam,Machine Learning Engineer,1,Mumbai,var,,,
2873,JMoon Technologies,Machine Learning Engineer,1,Mumbai,8647,,,
2874,Westinghouse Rail Systems,Machine Learning Engineer,1,Mumbai,1057575,,,
2875,difference-engine.ai,Machine Learning Engineer,1,Mumbai,21,,,
2876,df,Machine Learning Engineer,1,Mumbai,1435687,,,
2877,Club 24,Machine Learning Engineer,1,Mumbai,80718,,,
2878,Mirrag,Machine Learning Engineer,1,Mumbai,462321,,,
2879,Quantiphi,Senior Machine Learning Engineer,13,Mumbai,1130000,,,
2880,Haptik,Senior Machine Learning Engineer,3,Mumbai,19118,,,
2881,iSchoolConnect,Senior Machine Learning Engineer,2,Mumbai,1335445,,,
2882,Aditya Birla Group,Senior Machine Learning Engineer,1,Mumbai,60,,,
2883,Crimson Interactive,Senior Machine Learning Engineer,1,Mumbai,2901309,,,
2884,Tata Consultancy Services,Machine Learning Engineer,1,Mumbai,8,,,
2885,Indian Institute of Technology Bombay,Machine Learning Engineer,1,Mumbai,9811,,,
2886,Growel Group,Machine Learning Engineer,1,Mumbai,0,,,
2887,Success R Hrtech,Machine Learning Engineer,1,Mumbai,100743,,,
2888,Internship Studio,Machine Learning Engineer,1,Mumbai,5167,,,
2889,Knowledge Solutions India,Machine Learning Engineer,1,Mumbai,3762,,,
2890,Zipgigz,Machine Learning Engineer,1,Mumbai,8145,,,
2891,SCI,Machine Learning Engineer,1,Mumbai,1587265,,,
2892,Myraa Technologies,Machine Learning Scientist,1,Mumbai,23173,,,
2893,TaiyōAI,Machine Learning Scientist,1,Mumbai,5180,,,
2894,Decimal Point Analytics,Machine Learning Developer,1,Mumbai,751286,,,
2895,MyWays,Machine Learning Developer,1,Mumbai,410952,,,
2896,vPhrase,Machine Learning Engineer,1,Mumbai,939843,,,
